id_user,registration_date,channel,geo,device_os,is_payer,revenue_7d,revenue_90d
U00113125,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113126,2025-10-02,TikTok,UK,iOS,0,0.0,0.0
U00113127,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113128,2025-10-02,TikTok,UK,Web,0,0.0,0.0
U00113129,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113130,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113131,2025-10-02,TikTok,UK,Web,0,0.0,0.0
U00113132,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113133,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113134,2025-10-02,TikTok,UK,Android,0,0.0,0.0
U00113135,2025-10-02,Email,UA,Web,0,0.0,0.0
U00113136,2025-10-02,Email,UA,Web,0,0.0,0.0
U00113137,2025-10-02,Email,UA,Android,0,0.0,0.0
U00113138,2025-10-02,Email,UA,iOS,0,0.0,0.0
U00113139,2025-10-02,Email,PL,Android,0,0.0,0.0
U00113140,2025-10-02,Email,PL,Web,0,0.0,0.0
U00113141,2025-10-02,Email,PL,iOS,0,0.0,0.0
U00113142,2025-10-02,Email,PL,iOS,0,0.0,0.0
U00113143,2025-10-02,Email,PL,iOS,0,0.0,0.0
U00113144,2025-10-02,Email,PL,iOS,0,0.0,0.0
U00113145,2025-10-02,Email,DE,Web,1,21.44,73.08
U00113146,2025-10-02,Email,DE,Android,0,0.0,0.0
U00113147,2025-10-02,Email,DE,Android,0,0.0,0.0
U00113148,2025-10-02,Email,DE,iOS,0,0.0,0.0
U00113149,2025-10-02,Email,DE,iOS,0,0.0,0.0
U00113150,2025-10-02,Email,DE,Web,1,4.91,19.97
U00113151,2025-10-02,Email,DE,iOS,0,0.0,0.0
U00113152,2025-10-02,Email,US,iOS,0,0.0,0.0
U00113153,2025-10-02,Email,US,Web,0,0.0,0.0
U00113154,2025-10-02,Email,US,Android,0,0.0,0.0
U00113155,2025-10-02,Email,US,iOS,0,0.0,0.0
U00113156,2025-10-02,Email,US,Android,0,0.0,0.0
U00113157,2025-10-02,Email,US,iOS,1,24.68,85.08
U00113158,2025-10-02,Email,US,Android,1,6.49,27.64
U00113159,2025-10-02,Email,US,Android,0,0.0,0.0
U00113160,2025-10-02,Email,US,Android,0,0.0,0.0
U00113161,2025-10-02,Email,UK,Web,0,0.0,0.0
U00113162,2025-10-02,Email,UK,Android,0,0.0,0.0
U00113163,2025-10-02,Email,UK,Android,1,7.79,35.35
U00113164,2025-10-02,Email,UK,Android,0,0.0,0.0
U00113165,2025-10-02,Email,UK,Android,0,0.0,0.0
U00113166,2025-10-02,Email,UK,Web,0,0.0,0.0
U00113167,2025-10-02,Email,UK,Android,0,0.0,0.0
U00113168,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113169,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113170,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113171,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113172,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113173,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113174,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113175,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113176,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113177,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113178,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113179,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113180,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113181,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113182,2025-10-03,Meta,UA,Web,0,0.0,0.0
U00113183,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113184,2025-10-03,Meta,UA,iOS,1,13.46,55.67
U00113185,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113186,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113187,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113188,2025-10-03,Meta,UA,iOS,0,0.0,0.0
U00113189,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113190,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113191,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113192,2025-10-03,Meta,UA,Android,0,0.0,0.0
U00113193,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113194,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113195,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113196,2025-10-03,Meta,PL,Web,0,0.0,0.0
U00113197,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113198,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113199,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113200,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113201,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113202,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113203,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113204,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113205,2025-10-03,Meta,PL,iOS,1,14.11,51.34
U00113206,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113207,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113208,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113209,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113210,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113211,2025-10-03,Meta,PL,Web,0,0.0,0.0
U00113212,2025-10-03,Meta,PL,Web,0,0.0,0.0
U00113213,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113214,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113215,2025-10-03,Meta,PL,iOS,0,0.0,0.0
U00113216,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113217,2025-10-03,Meta,PL,Android,0,0.0,0.0
U00113218,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113219,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113220,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113221,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113222,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113223,2025-10-03,Meta,DE,Web,1,3.12,12.52
U00113224,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113225,2025-10-03,Meta,DE,Web,0,0.0,0.0
U00113226,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113227,2025-10-03,Meta,DE,Android,1,10.54,34.21
U00113228,2025-10-03,Meta,DE,Web,0,0.0,0.0
U00113229,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113230,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113231,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113232,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113233,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113234,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113235,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113236,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113237,2025-10-03,Meta,DE,Web,0,0.0,0.0
U00113238,2025-10-03,Meta,DE,Android,0,0.0,0.0
U00113239,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113240,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113241,2025-10-03,Meta,DE,Android,1,7.82,26.83
U00113242,2025-10-03,Meta,DE,iOS,0,0.0,0.0
U00113243,2025-10-03,Meta,DE,Web,0,0.0,0.0
U00113244,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113245,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113246,2025-10-03,Meta,US,iOS,0,0.0,0.0
U00113247,2025-10-03,Meta,US,Web,1,5.87,23.87
U00113248,2025-10-03,Meta,US,Android,1,5.47,19.45
U00113249,2025-10-03,Meta,US,iOS,1,10.51,39.35
U00113250,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113251,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113252,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113253,2025-10-03,Meta,US,iOS,0,0.0,0.0
U00113254,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113255,2025-10-03,Meta,US,Web,1,6.06,19.13
U00113256,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113257,2025-10-03,Meta,US,Android,1,5.49,19.05
U00113258,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113259,2025-10-03,Meta,US,Web,0,0.0,0.0
U00113260,2025-10-03,Meta,US,iOS,0,0.0,0.0
U00113261,2025-10-03,Meta,US,iOS,0,0.0,0.0
U00113262,2025-10-03,Meta,US,iOS,0,0.0,0.0
U00113263,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113264,2025-10-03,Meta,US,Android,0,0.0,0.0
U00113265,2025-10-03,Meta,US,iOS,0,0.0,0.0
U00113266,2025-10-03,Meta,US,iOS,1,13.68,46.2
U00113267,2025-10-03,Meta,US,iOS,1,5.27,19.96
U00113268,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113269,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113270,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113271,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113272,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113273,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113274,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113275,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113276,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113277,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113278,2025-10-03,Meta,UK,Web,0,0.0,0.0
U00113279,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113280,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113281,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113282,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113283,2025-10-03,Meta,UK,Web,0,0.0,0.0
U00113284,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113285,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113286,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113287,2025-10-03,Meta,UK,iOS,1,8.75,36.86
U00113288,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113289,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113290,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113291,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113292,2025-10-03,Meta,UK,Android,0,0.0,0.0
U00113293,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113294,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113295,2025-10-03,Meta,UK,iOS,0,0.0,0.0
U00113296,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113297,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113298,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113299,2025-10-03,Google,UA,Web,1,4.47,18.82
U00113300,2025-10-03,Google,UA,iOS,0,0.0,0.0
U00113301,2025-10-03,Google,UA,iOS,0,0.0,0.0
U00113302,2025-10-03,Google,UA,iOS,0,0.0,0.0
U00113303,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113304,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113305,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113306,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113307,2025-10-03,Google,UA,Android,0,0.0,0.0
U00113308,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113309,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113310,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113311,2025-10-03,Google,PL,iOS,0,0.0,0.0
U00113312,2025-10-03,Google,PL,Web,0,0.0,0.0
U00113313,2025-10-03,Google,PL,Web,0,0.0,0.0
U00113314,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113315,2025-10-03,Google,PL,Android,1,8.31,26.82
U00113316,2025-10-03,Google,PL,iOS,0,0.0,0.0
U00113317,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113318,2025-10-03,Google,PL,iOS,1,17.44,60.29
U00113319,2025-10-03,Google,PL,iOS,0,0.0,0.0
U00113320,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113321,2025-10-03,Google,PL,iOS,1,15.11,50.9
U00113322,2025-10-03,Google,PL,Android,0,0.0,0.0
U00113323,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113324,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113325,2025-10-03,Google,DE,Web,0,0.0,0.0
U00113326,2025-10-03,Google,DE,iOS,1,11.39,46.23
U00113327,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113328,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113329,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113330,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113331,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113332,2025-10-03,Google,DE,iOS,1,12.84,52.1
U00113333,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113334,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113335,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113336,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113337,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113338,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113339,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113340,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113341,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113342,2025-10-03,Google,DE,Android,0,0.0,0.0
U00113343,2025-10-03,Google,DE,iOS,0,0.0,0.0
U00113344,2025-10-03,Google,US,iOS,1,21.96,77.72
U00113345,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113346,2025-10-03,Google,US,Web,1,8.28,29.78
U00113347,2025-10-03,Google,US,iOS,1,17.64,74.28
U00113348,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113349,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113350,2025-10-03,Google,US,Web,1,15.06,51.54
U00113351,2025-10-03,Google,US,Android,0,0.0,0.0
U00113352,2025-10-03,Google,US,Android,0,0.0,0.0
U00113353,2025-10-03,Google,US,Android,0,0.0,0.0
U00113354,2025-10-03,Google,US,Android,1,9.52,34.0
U00113355,2025-10-03,Google,US,iOS,1,7.88,25.81
U00113356,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113357,2025-10-03,Google,US,Android,0,0.0,0.0
U00113358,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113359,2025-10-03,Google,US,Android,1,11.65,38.48
U00113360,2025-10-03,Google,US,Android,0,0.0,0.0
U00113361,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113362,2025-10-03,Google,US,Android,0,0.0,0.0
U00113363,2025-10-03,Google,US,iOS,1,15.45,61.91
U00113364,2025-10-03,Google,US,iOS,0,0.0,0.0
U00113365,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113366,2025-10-03,Google,UK,Android,0,0.0,0.0
U00113367,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113368,2025-10-03,Google,UK,Android,0,0.0,0.0
U00113369,2025-10-03,Google,UK,Android,0,0.0,0.0
U00113370,2025-10-03,Google,UK,iOS,1,10.42,39.96
U00113371,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113372,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113373,2025-10-03,Google,UK,Android,1,8.4,28.55
U00113374,2025-10-03,Google,UK,Android,0,0.0,0.0
U00113375,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113376,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113377,2025-10-03,Google,UK,Android,0,0.0,0.0
U00113378,2025-10-03,Google,UK,Android,1,7.21,24.29
U00113379,2025-10-03,Google,UK,iOS,1,16.04,56.5
U00113380,2025-10-03,Google,UK,iOS,0,0.0,0.0
U00113381,2025-10-03,Google,UK,Android,0,0.0,0.0
U00113382,2025-10-03,Google,UK,Android,1,8.51,31.7
U00113383,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113384,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113385,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113386,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113387,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113388,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113389,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113390,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113391,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113392,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113393,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113394,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113395,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113396,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113397,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113398,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113399,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113400,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113401,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113402,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113403,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113404,2025-10-03,TikTok,UA,iOS,1,7.71,24.75
U00113405,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113406,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113407,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113408,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113409,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113410,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113411,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113412,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113413,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113414,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113415,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113416,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113417,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113418,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113419,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113420,2025-10-03,TikTok,UA,Android,0,0.0,0.0
U00113421,2025-10-03,TikTok,UA,iOS,0,0.0,0.0
U00113422,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113423,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113424,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113425,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113426,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113427,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113428,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113429,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113430,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113431,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113432,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113433,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113434,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113435,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113436,2025-10-03,TikTok,PL,Android,1,3.59,13.11
U00113437,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113438,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113439,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113440,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113441,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113442,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113443,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113444,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113445,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113446,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113447,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113448,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113449,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113450,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113451,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113452,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113453,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113454,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113455,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113456,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113457,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113458,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113459,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113460,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113461,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113462,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113463,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113464,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113465,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113466,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113467,2025-10-03,TikTok,PL,Android,0,0.0,0.0
U00113468,2025-10-03,TikTok,PL,iOS,0,0.0,0.0
U00113469,2025-10-03,TikTok,PL,Web,0,0.0,0.0
U00113470,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113471,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113472,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113473,2025-10-03,TikTok,DE,iOS,0,0.0,0.0
U00113474,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113475,2025-10-03,TikTok,DE,iOS,1,3.85,16.42
U00113476,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113477,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113478,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113479,2025-10-03,TikTok,DE,iOS,0,0.0,0.0
U00113480,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113481,2025-10-03,TikTok,DE,iOS,0,0.0,0.0
U00113482,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113483,2025-10-03,TikTok,DE,iOS,0,0.0,0.0
U00113484,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113485,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113486,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113487,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113488,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113489,2025-10-03,TikTok,DE,iOS,0,0.0,0.0
U00113490,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113491,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113492,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113493,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113494,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113495,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113496,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113497,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113498,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113499,2025-10-03,TikTok,DE,Android,0,0.0,0.0
U00113500,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113501,2025-10-03,TikTok,US,Web,0,0.0,0.0
U00113502,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113503,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113504,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113505,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113506,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113507,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113508,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113509,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113510,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113511,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113512,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113513,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113514,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113515,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113516,2025-10-03,TikTok,US,Web,0,0.0,0.0
U00113517,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113518,2025-10-03,TikTok,US,Web,0,0.0,0.0
U00113519,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113520,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113521,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113522,2025-10-03,TikTok,US,Android,1,2.91,12.87
U00113523,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113524,2025-10-03,TikTok,US,iOS,1,5.15,22.53
U00113525,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113526,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113527,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113528,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113529,2025-10-03,TikTok,US,iOS,1,5.49,23.07
U00113530,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113531,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113532,2025-10-03,TikTok,US,iOS,0,0.0,0.0
U00113533,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113534,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113535,2025-10-03,TikTok,US,Android,0,0.0,0.0
U00113536,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113537,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113538,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113539,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113540,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113541,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113542,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113543,2025-10-03,TikTok,UK,iOS,0,0.0,0.0
U00113544,2025-10-03,TikTok,UK,Web,1,4.85,16.13
U00113545,2025-10-03,TikTok,UK,iOS,0,0.0,0.0
U00113546,2025-10-03,TikTok,UK,Web,0,0.0,0.0
U00113547,2025-10-03,TikTok,UK,iOS,0,0.0,0.0
U00113548,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113549,2025-10-03,TikTok,UK,iOS,1,5.39,18.14
U00113550,2025-10-03,TikTok,UK,iOS,0,0.0,0.0
U00113551,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113552,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113553,2025-10-03,TikTok,UK,iOS,0,0.0,0.0
U00113554,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113555,2025-10-03,TikTok,UK,Android,0,0.0,0.0
U00113556,2025-10-03,TikTok,UK,iOS,0,0.0,0.0
